,CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,SegmentID,Account_Creation,Segment
3692,15222,MS.,CYNTHIA,PATEL,1964-09-15,M,F,cynthia7@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2016-12-20,Consumer
3693,15223,MS.,EBONY,MARTIN,1964-11-27,S,F,ebony22@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,3,2016-05-08,Consumer
3694,15224,MR.,PEDRO,GUTIERREZ,1964-02-09,S,M,pedro31@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2016-11-06,Consumer
3695,15225,MRS.,YOLANDA,BHAT,1959-12-10,M,F,yolanda19@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y,3,2016-05-02,Consumer
3696,15226,MS.,LORI,MORENO,1963-11-05,S,F,lori9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2016-05-15,Consumer
3697,15227,MR.,HAROLD,MALHOTRA,1963-06-15,S,M,harold2@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,3,2016-05-12,Consumer
3698,15228,MR.,JERMAINE,RAMAN,1963-11-02,M,M,jermaine10@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,3,2016-05-23,Consumer
3699,15229,MR.,CALVIN,RAI,1962-09-01,M,M,calvin16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,3,2016-05-07,Consumer
3700,15230,MRS.,JILLIAN,VANCE,1962-12-18,M,F,jillian4@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,3,2017-02-20,Consumer
3701,15231,MRS.,ALEXIA,BARNES,1962-04-10,M,F,alexia3@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N,3,2017-04-03,Consumer
3702,15232,MR.,OMAR,MA,1961-07-18,S,M,omar15@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,3,2016-12-24,Consumer
3703,15233,MRS.,TAMMY,RODRIGUEZ,1961-03-10,M,F,tammy20@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,3,2017-01-07,Consumer
3704,15234,MRS.,KATHLEEN,MORENO,1958-07-25,S,F,kathleen8@adventure-works.com,"$100,000 ",4,Bachelors,Management,Y,3,2016-09-26,Consumer
3705,15235,MRS.,KARI,LOPEZ,1960-06-25,M,F,kari17@adventure-works.com,"$60,000 ",3,Partial College,Skilled Manual,Y,3,2016-12-26,Consumer
3706,15236,MRS.,BRANDY,KAPOOR,1960-05-07,M,F,brandy19@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,3,2016-09-30,Consumer
3707,15237,MR.,DEVON,LAL,1960-04-17,M,M,devon6@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N,3,2016-12-06,Consumer
3708,15239,MR.,SERGIO,RODRIGUEZ,1956-09-07,M,M,sergio20@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,3,2017-01-20,Consumer
3709,15240,MRS.,MONIQUE,NAVARRO,1953-10-07,M,F,monique6@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2017-01-16,Consumer
3710,15241,MR.,GEOFFREY,MADAN,1953-05-27,M,M,geoffrey7@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2017-01-26,Consumer
3711,15242,MR.,NEIL,SUAREZ,1953-08-22,M,M,neil18@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2017-02-13,Consumer
3712,15243,MS.,LAUREN,HARRIS,1976-06-02,M,F,lauren32@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,3,2017-04-30,Consumer
3713,15244,MS.,ALEXIS,RODRIGUEZ,1976-06-05,M,F,alexis17@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,3,2016-09-13,Consumer
3714,15245,MR.,EDUARDO,ROSS,1976-05-28,M,M,eduardo48@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,3,2017-01-31,Consumer
3715,15246,MS.,KAITLYN,WATSON,1976-04-07,M,F,kaitlyn64@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,3,2016-11-28,Consumer
3716,15249,MS.,ABIGAIL,ANDERSON,1980-02-12,S,F,abigail52@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,3,2017-03-07,Consumer
3717,15251,MR.,NOAH,HALL,1980-02-22,S,M,noah72@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,3,2016-11-07,Consumer
3718,15252,MS.,JADA,MURPHY,1980-02-14,M,F,jada6@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2015-08-27,Consumer
3719,15253,MR.,BARRY,SURI,1946-07-17,M,M,barry2@adventure-works.com,"$10,000 ",5,High School,Skilled Manual,Y,3,2017-02-05,Consumer
3720,15254,MS.,CARLA,CHAPMAN,1980-02-24,M,F,carla5@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2015-08-02,Consumer
3721,15255,MR.,EVAN,COLLINS,1978-06-04,M,M,evan26@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2015-08-06,Consumer
3722,15256,MR.,DALTON,RAMIREZ,1978-02-23,S,M,dalton77@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2015-08-17,Consumer
3723,15257,MR.,MATTHEW,ANDERSON,1978-03-25,S,M,matthew15@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2016-08-07,Consumer
3724,15258,MS.,CHLOE,REED,1978-05-07,M,F,chloe49@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2017-03-28,Consumer
3725,15260,MS.,KATHLEEN,TORRES,1977-08-21,S,F,kathleen14@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,Y,3,2016-10-06,Consumer
3726,15261,MRS.,CAROLYN,TORRES,1939-12-21,M,F,carolyn32@adventure-works.com,"$40,000 ",2,Bachelors,Management,N,3,2016-10-10,Consumer
3727,15262,MRS.,JAN,GONZALEZ,1940-05-20,M,F,jan12@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,3,2016-05-14,Consumer
3728,15263,MRS.,PAIGE,COLEMAN,1940-12-20,M,F,paige6@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,3,2017-04-06,Consumer
3729,15264,MR.,PETER,GOEL,1940-12-20,M,M,peter24@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,3,2016-09-21,Consumer
3730,15265,MR.,KRISTOPHER,MALHOTRA,1940-08-18,S,M,kristopher5@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2016-05-04,Consumer
3731,15266,MRS.,BRIANA,SUAREZ,1941-04-10,M,F,briana16@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,3,2016-05-26,Consumer
3732,15267,MRS.,KENDRA,ALVAREZ,1942-10-05,M,F,kendra4@adventure-works.com,"$40,000 ",2,Bachelors,Management,N,3,2016-05-24,Consumer
3733,15268,MRS.,SHANNON,WU,1942-10-08,S,F,shannon7@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,3,2016-05-03,Consumer
3734,15269,MS.,CHLOE,KING,1976-05-20,M,F,chloe17@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2016-10-29,Consumer
3735,15270,MS.,ARIANA,COX,1976-08-06,S,F,ariana9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2017-02-07,Consumer
3736,15271,MR.,SAMUEL,YANG,1976-06-03,S,M,samuel25@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,3,2017-03-06,Consumer
3737,15272,MR.,KYLE,GONZALES,1976-07-02,S,M,kyle12@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,3,2017-05-27,Consumer
3738,15273,MR.,BRANDON,ALEXANDER,1976-05-14,S,M,brandon16@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,3,2016-10-08,Consumer
3739,15274,MR.,ALEXANDER,JOHNSON,1976-07-25,S,M,alexander3@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,3,2016-11-19,Consumer
3740,15277,MS.,HAILEY,GRIFFIN,1974-06-04,S,F,hailey41@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N,3,2016-12-24,Consumer
3741,15278,MR.,BRANDON,RUSSELL,1974-09-03,S,M,brandon17@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y,3,2016-08-07,Consumer
3742,15279,MR.,HUNTER,LEE,1974-12-27,S,M,hunter55@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N,3,2017-04-04,Consumer
3743,15280,MS.,MYA,GRIFFIN,1968-06-13,S,F,mya21@adventure-works.com,"$80,000 ",0,Bachelors,Management,N,3,2015-08-27,Consumer
3744,15281,MR.,HUNTER,ANDERSON,1967-04-22,S,M,hunter68@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y,3,2016-09-21,Consumer
3745,15282,MRS.,ELIZABETH,THOMAS,1963-07-21,M,F,elizabeth14@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,3,2017-04-08,Consumer
3746,15283,MR.,EUGENE,LI,1972-11-22,S,M,eugene7@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N,3,2017-04-12,Consumer
3747,15284,MR.,JAY,PRASAD,1972-03-13,S,M,jay16@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N,3,2015-08-03,Consumer
3748,15285,MS.,OLIVIA,RODRIGUEZ,1972-02-11,S,F,olivia19@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,3,2016-09-17,Consumer
3749,15287,MRS.,STEPHANIE,BAKER,1973-04-23,S,F,stephanie61@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-08-28,Consumer
3750,15288,MR.,LOGAN,PERRY,1973-03-28,M,M,logan10@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-08-02,Consumer
3751,15289,MRS.,KATELYN,GRAY,1972-02-14,M,F,katelyn4@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-08-24,Consumer
3752,15291,MRS.,JULIA,ALEXANDER,1971-10-23,S,F,julia85@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2017-05-18,Consumer
3753,15292,MRS.,MEGAN,BAILEY,1971-06-17,S,F,megan36@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2017-04-06,Consumer
3754,15293,MR.,MASON,WATSON,1971-03-11,M,M,mason2@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-10-14,Consumer
3755,15294,MR.,MICHAEL,ROBINSON,1971-08-09,M,M,michael50@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2016-10-24,Consumer
3756,15296,MRS.,CHLOE,PETERSON,1971-06-13,M,F,chloe60@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2017-04-07,Consumer
3757,15297,MRS.,NICOLE,BRYANT,1971-05-15,M,F,nicole67@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2017-01-08,Consumer
3758,15298,MR.,JOE,CHANDRA,1972-09-11,M,M,joe6@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,3,2017-05-23,Consumer
3759,15300,MR.,SETH,BUTLER,1972-11-09,M,M,seth62@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,3,2015-02-25,Consumer
3760,15301,MRS.,AMY,GUO,1972-02-19,S,F,amy24@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,3,2016-08-25,Consumer
3761,15302,MRS.,BRIANNA,THOMAS,1972-07-12,S,F,brianna9@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y,3,2015-09-24,Consumer
3762,15304,MRS.,MIRANDA,POWELL,1944-11-23,M,F,miranda8@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,3,2016-12-05,Consumer
3763,15305,MRS.,JACQUELYN,ORTEGA,1945-10-19,S,F,jacquelyn23@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,3,2016-10-23,Consumer
3764,15306,MRS.,VICTORIA,SANCHEZ,1945-09-19,M,F,victoria25@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2015-02-05,Consumer
3765,15307,MRS.,JENNIFER,GARCIA,1945-04-25,M,F,jennifer44@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2016-10-01,Consumer
3766,15308,MRS.,CHRISTY,LAL,1945-04-11,M,F,christy26@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2015-09-10,Consumer
3767,15309,MR.,DYLAN,WILSON,1945-08-02,M,M,dylan34@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2015-09-23,Consumer
3768,15310,MRS.,AMANDA,STEWART,1945-11-18,M,F,amanda0@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2016-12-10,Consumer
3769,15311,MR.,BRANDON,THOMPSON,1945-07-21,M,M,brandon36@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2015-09-09,Consumer
3770,15313,MR.,GARRETT,MORRIS,1946-10-28,M,M,garrett23@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,3,2017-02-18,Consumer
3771,15314,MR.,EDUARDO,TORRES,1946-08-05,S,M,eduardo72@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,3,2015-09-13,Consumer
3772,15315,MRS.,KATHERINE,BENNETT,1946-10-17,M,F,katherine26@adventure-works.com,"$70,000 ",4,Bachelors,Management,N,3,2016-10-10,Consumer
3773,15316,MRS.,ALEXIS,HARRIS,1947-10-11,M,F,alexis12@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,3,2017-05-02,Consumer
3774,15317,MRS.,RACHEL,JENKINS,1947-05-20,M,F,rachel54@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,3,2016-11-10,Consumer
3775,15318,MRS.,GRACE,WATSON,1947-09-21,M,F,grace44@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,3,2017-06-03,Consumer
3776,15319,MRS.,JADE,SANCHEZ,1947-01-04,M,F,jade19@adventure-works.com,"$70,000 ",4,Bachelors,Management,N,3,2016-08-02,Consumer
3777,15320,MR.,EDUARDO,BROOKS,1947-04-19,M,M,eduardo68@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2015-09-19,Consumer
3778,15321,MR.,BLAKE,PHILLIPS,1947-05-04,M,M,blake42@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y,3,2015-09-27,Consumer
3779,15322,MR.,EVAN,GREEN,1947-08-10,M,M,evan41@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y,3,2015-09-19,Consumer
3780,15323,MR.,EDUARDO,WILSON,1948-03-23,M,M,eduardo6@adventure-works.com,"$40,000 ",2,High School,Professional,Y,3,2017-05-23,Consumer
3781,15325,MR.,ELIJAH,HAYES,1948-05-20,M,M,elijah24@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-09-12,Consumer
3782,15327,MRS.,PAULA,HERNANDEZ,1948-12-16,S,F,paula6@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,3,2017-05-28,Consumer
3783,15328,MR.,FERNANDO,JACKSON,1948-11-22,M,M,fernando11@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2015-09-16,Consumer
3784,15329,MRS.,BRIANNA,COX,1948-10-19,S,F,brianna37@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,3,2015-09-24,Consumer
3785,15330,MRS.,CATHERINE,RICHARDSON,1949-08-25,S,F,catherine8@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,3,2016-08-13,Consumer
3786,15331,MR.,JACOB,TAYLOR,1949-08-26,M,M,jacob8@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2016-10-25,Consumer
3787,15332,MR.,JASON,SHARMA,1949-04-08,M,M,jason27@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2017-05-30,Consumer
3788,15333,MRS.,MARIE,DIAZ,1949-11-05,M,F,marie27@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,3,2015-10-01,Consumer
3789,15334,MRS.,SYDNEY,WILLIAMS,1950-05-04,S,F,sydney66@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,3,2017-06-29,Consumer
3790,15335,MRS.,EMILY,PATTERSON,1950-02-03,S,F,emily35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2017-05-11,Consumer
3791,15336,MR.,MARCO,GARCIA,1950-09-21,M,M,marco15@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-07-16,Consumer
3792,15337,MRS.,RACHEL,GONZALES,1950-05-28,M,F,rachel65@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-02,Consumer
3793,15338,MRS.,MARIE,NAVARRO,1950-07-01,M,F,marie33@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-16,Consumer
3794,15339,MR.,NOAH,ZHANG,1950-07-01,M,M,noah21@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-16,Consumer
3795,15340,MRS.,BRITTANY,BARNES,1951-05-07,M,F,brittany3@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,3,2016-09-17,Consumer
3796,15341,MRS.,LACEY,DENG,1951-11-12,M,F,lacey37@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-18,Consumer
3797,15342,MRS.,ASHLEE,RAJI,1951-04-21,M,F,ashlee5@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-17,Consumer
3798,15343,MR.,CARSON,BARNES,1951-09-07,M,M,carson2@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,3,2015-10-02,Consumer
3799,15344,MR.,LUKE,RUSSELL,1951-03-08,M,M,luke9@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2016-10-19,Consumer
3800,15345,MRS.,ASHLEY,PERRY,1951-05-16,M,F,ashley34@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,3,2015-10-07,Consumer
3801,15346,MR.,CHARLES,RODRIGUEZ,1951-03-14,S,M,charles24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2015-10-07,Consumer
3802,15348,MR.,GREG,CARTER,1952-11-19,S,M,greg8@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,3,2015-10-12,Consumer
3803,15350,MRS.,KATHLEEN,SERRANO,1952-09-02,M,F,kathleen17@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,3,2015-10-17,Consumer
3804,15352,MR.,RAYMOND,MARTINEZ,1958-07-20,S,M,raymond18@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,3,2016-09-24,Consumer
3805,15353,MRS.,MICHELE,XU,1958-07-03,S,F,michele5@adventure-works.com,"$160,000 ",2,Partial College,Professional,N,3,2016-09-27,Consumer
3806,15354,MR.,COREY,KUMAR,1957-02-07,M,M,corey7@adventure-works.com,"$170,000 ",3,Bachelors,Management,Y,3,2015-03-06,Consumer
3807,15355,MRS.,JANELLE,MARTINEZ,1956-01-18,M,F,janelle14@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,3,2017-05-06,Consumer
3808,15356,MRS.,DAWN,JAI,1955-04-19,M,F,dawn35@adventure-works.com,"$120,000 ",3,Partial High School,Professional,Y,3,2016-09-08,Consumer
3809,15357,MR.,CRAIG,NAVARRO,1955-10-22,M,M,craig11@adventure-works.com,"$120,000 ",2,Partial High School,Professional,Y,3,2015-07-12,Consumer
3810,15358,MRS.,DANIELLE,SANDERS,1932-03-25,S,F,danielle6@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y,3,2017-06-09,Consumer
3811,15359,MR.,LOGAN,YANG,1933-04-07,M,M,logan0@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2017-03-15,Consumer
3812,15360,MR.,RYAN,MARTIN,1933-06-22,M,M,ryan37@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y,3,2017-06-12,Consumer
3813,15361,MR.,THOMAS,GONZALES,1933-05-18,S,M,thomas19@adventure-works.com,"$160,000 ",0,Graduate Degree,Management,N,3,2016-02-11,Consumer
3814,15362,MRS.,JENNIFER,ADAMS,1965-12-06,M,F,jennifer18@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y,3,2016-12-19,Consumer
3815,15363,MR.,JUSTIN,YANG,1965-02-26,M,M,justin24@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y,3,2016-12-29,Consumer
3816,15364,MR.,AIDAN,BRYANT,1965-02-21,S,M,aidan19@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,3,2015-10-13,Consumer
3817,15365,MRS.,VICTORIA,GRAY,1965-10-24,M,F,victoria42@adventure-works.com,"$120,000 ",3,Bachelors,Management,Y,3,2015-11-22,Consumer
3818,15367,MS.,ALYSSA,WHITE,1964-01-05,S,F,alyssa12@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,3,2015-11-24,Consumer
3819,15368,MRS.,BRANDI,MARTIN,1964-02-08,M,F,brandi0@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y,3,2016-10-08,Consumer
3820,15369,MR.,CONNOR,PEREZ,1956-02-21,M,M,connor32@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,3,2015-11-20,Consumer
3821,15370,MRS.,JESSICA,BUTLER,1956-07-03,M,F,jessica38@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,3,2017-04-10,Consumer
3822,15371,MR.,CAMERON,BRYANT,1956-03-04,M,M,cameron13@adventure-works.com,"$80,000 ",3,Partial College,Professional,N,3,2015-11-17,Consumer
3823,15372,MR.,MIGUEL,ALEXANDER,1956-07-19,M,M,miguel65@adventure-works.com,"$80,000 ",3,Partial College,Professional,N,3,2015-11-30,Consumer
3824,15374,MRS.,DONNA,KUMAR,1934-10-12,M,F,donna7@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,3,2015-11-09,Consumer
3825,15375,MRS.,ALISHA,CHANDE,1934-09-15,S,F,alisha39@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,3,2017-01-10,Consumer
3826,15376,MRS.,MEGAN,SANDERS,1963-05-06,S,F,megan49@adventure-works.com,"$80,000 ",4,Partial College,Professional,N,3,2016-11-01,Consumer
3827,15377,MRS.,BRIANNA,JACKSON,1963-07-05,S,F,brianna10@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,3,2016-08-28,Consumer
3828,15378,MR.,DEVIN,WARD,1963-03-06,M,M,devin70@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,3,2016-08-26,Consumer
3829,15379,MRS.,AMANDA,GRIFFIN,1963-11-23,M,F,amanda42@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y,3,2015-11-15,Consumer
3830,15380,MR.,NATHAN,ROBINSON,1962-10-08,M,M,nathan52@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y,3,2015-11-21,Consumer
3831,15381,MRS.,ALEXA,HOWARD,1962-05-10,M,F,alexa9@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y,3,2015-04-09,Consumer
3832,15382,MRS.,KIMBERLY,BLUE,1962-05-11,M,F,kimberly16@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,3,2017-02-05,Consumer
3833,15383,MR.,CHARLES,RIVERA,1962-10-28,M,M,charles56@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,3,2015-08-21,Consumer
3834,15384,MR.,XAVIER,ALAN,1961-02-23,M,M,xavier22@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,3,2016-10-06,Consumer
3835,15385,MRS.,DESTINY,REED,1961-06-14,M,F,destiny27@adventure-works.com,"$90,000 ",4,High School,Professional,Y,3,2016-10-16,Consumer
3836,15386,MR.,NICHOLAS,TAYLOR,1961-03-08,S,M,nicholas10@adventure-works.com,"$90,000 ",4,High School,Professional,N,3,2017-02-28,Consumer
3837,15387,MR.,MIGUEL,RODRIGUEZ,1961-02-13,M,M,miguel20@adventure-works.com,"$110,000 ",1,Partial College,Professional,Y,3,2017-05-28,Consumer
3838,15389,MRS.,JOAN,KING,1961-09-06,S,F,joan14@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,3,2015-11-30,Consumer
3839,15390,MR.,JONATHAN,TURNER,1955-05-04,M,M,jonathan34@adventure-works.com,"$60,000 ",2,High School,Professional,N,3,2017-03-08,Consumer
3840,15391,MRS.,JORDYN,POWELL,1955-03-20,M,F,jordyn8@adventure-works.com,"$90,000 ",2,High School,Professional,N,3,2016-12-28,Consumer
3841,15392,MRS.,SYDNEY,BROWN,1954-08-19,S,F,sydney68@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,N,3,2016-12-13,Consumer
3842,15393,MRS.,REBEKAH,RUIZ,1935-10-02,M,F,rebekah22@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,3,2017-06-27,Consumer
3843,15394,MRS.,NATALIE,WILSON,1936-04-06,M,F,natalie74@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,3,2015-11-26,Consumer
3844,15395,MR.,JOSEPH,CLARK,1960-10-17,S,M,joseph26@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,3,2016-12-28,Consumer
3845,15396,MRS.,JULIA,WILSON,1960-11-02,M,F,julia29@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y,3,2015-11-24,Consumer
3846,15398,MR.,JOSE,WANG,1960-10-13,M,M,jose19@adventure-works.com,"$150,000 ",1,Partial College,Professional,Y,3,2015-11-01,Consumer
3847,15399,MRS.,MACKENZIE,MURPHY,1954-08-01,S,F,mackenzie13@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,3,2015-12-14,Consumer
3848,15400,MR.,SAMUEL,ROBERTS,1954-09-19,M,M,samuel34@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N,3,2016-11-02,Consumer
3849,15401,MRS.,RACHEL,HUGHES,1954-08-16,S,F,rachel59@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y,3,2017-04-21,Consumer
3850,15402,MR.,CONNOR,EVANS,1954-08-16,M,M,connor29@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N,3,2016-12-26,Consumer
3851,15404,MRS.,SYDNEY,ROBINSON,1954-05-03,S,F,sydney80@adventure-works.com,"$70,000 ",3,High School,Professional,Y,3,2015-12-07,Consumer
3852,15405,,MIGUEL,ROSS,1953-03-24,M,,miguel50@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2016-10-31,Consumer
3853,15406,MRS.,AMANDA,BUTLER,1953-05-26,S,F,amanda35@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2016-09-19,Consumer
3854,15408,MRS.,OLIVIA,THOMPSON,1953-10-26,S,F,olivia14@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,3,2017-03-03,Consumer
3855,15409,MR.,EDUARDO,COOPER,1952-08-03,M,M,eduardo77@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,3,2015-12-07,Consumer
